Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MWh,Low price $/MWh,Wtd avg price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties
PJM WH Real Time Peak,2025-01-07,2025-01-08 00:00:00,2025-01-08 00:00:00,85.0,74.0,82.1,5.86,48000,60,34
PJM WH Real Time Peak,2025-01-08,2025-01-09 00:00:00,2025-01-09 00:00:00,84.0,68.25,72.38,-9.72,"      61,600",76,43
PJM WH Real Time Peak,2025-01-09,2025-01-10 00:00:00,2025-01-10 00:00:00,56.0,53.5,54.28,-18.1,"      34,400",36,32
PJM WH Real Time Peak,2025-01-10,2025-01-13 00:00:00,2025-01-13 00:00:00,50.25,49.0,49.57,-4.71,40800,47,30
PJM WH Real Time Peak,2025-01-13,2025-01-14 00:00:00,2025-01-14 00:00:00,64.25,56.0,61.39,11.82,43200,54,27
PJM WH Real Time Peak,2025-01-14,2025-01-15 00:00:00,2025-01-15 00:00:00,65.5,63.0,64.53,3.14,38400,48,28
PJM WH Real Time Peak,2025-01-15,2025-01-16 00:00:00,2025-01-16 00:00:00,60.0,53.5,56.08,-8.45,40800,48,31
PJM WH Real Time Peak,2025-01-16,2025-01-17 00:00:00,2025-01-17 00:00:00,46.75,42.5,44.72,-11.36,55200,69,34
PJM WH Real Time Peak,2025-01-17,2025-01-20 00:00:00,2025-01-20 00:00:00,190.0,129.65,163.2,118.48,65600,82,46
PJM WH Real Time Peak,2025-01-20,2025-01-21 00:00:00,2025-01-21 00:00:00,301.5,240.0,255.95,92.75,48800,60,37
PJM WH Real Time Peak,2025-01-21,2025-01-22 00:00:00,2025-01-22 00:00:00,217.45,175.0,196.69,-59.26,48800,61,42
PJM WH Real Time Peak,2025-01-22,2025-01-23 00:00:00,2025-01-23 00:00:00,93.0,82.5,87.42,-109.27,"      57,600",71,37
PJM WH Real Time Peak,2025-01-23,2025-01-24 00:00:00,2025-01-24 00:00:00,63.0,61.0,61.67,-25.75,"      20,800",26,21
PJM WH Real Time Peak,2025-01-24,2025-01-27 00:00:00,2025-01-27 00:00:00,46.0,44.0,44.69,-16.98,30400,35,23
PJM WH Real Time Peak,2025-01-27,2025-01-28 00:00:00,2025-01-28 00:00:00,37.5,37.0,37.22,-7.47,6400,8,9
PJM WH Real Time Peak,2025-01-28,2025-01-29 00:00:00,2025-01-29 00:00:00,35.45,33.3,34.11,-3.11,24800,31,23
PJM WH Real Time Peak,2025-01-29,2025-01-30 00:00:00,2025-01-30 00:00:00,39.0,38.0,38.42,4.31,7200,9,10
PJM WH Real Time Peak,2025-01-30,2025-01-31 00:00:00,2025-01-31 00:00:00,34.25,33.25,33.92,-4.5,15200,19,21
PJM WH Real Time Peak,2025-01-31,2025-02-03 00:00:00,2025-02-03 00:00:00,36.75,35.5,36.0,2.08,4000,5,6
PJM WH Real Time Peak,2025-02-03,2025-02-04 00:00:00,2025-02-04 00:00:00,41.35,37.95,39.48,3.48,24000,30,25
PJM WH Real Time Peak,2025-02-04,2025-02-05 00:00:00,2025-02-05 00:00:00,50.3,42.0,47.56,8.08,45600,55,33
PJM WH Real Time Peak,2025-02-05,2025-02-06 00:00:00,2025-02-06 00:00:00,45.0,41.95,43.17,-4.39,"      25,600",32,21
PJM WH Real Time Peak,2025-02-06,2025-02-07 00:00:00,2025-02-07 00:00:00,41.0,38.0,38.96,-4.21,40800,49,29
PJM WH Real Time Peak,2025-02-07,2025-02-10 00:00:00,2025-02-10 00:00:00,52.0,49.5,51.09,12.13,12800,16,14
PJM WH Real Time Peak,2025-02-10,2025-02-11 00:00:00,2025-02-11 00:00:00,59.25,56.15,57.8,6.71,12000,15,18
PJM WH Real Time Peak,2025-02-11,2025-02-12 00:00:00,2025-02-12 00:00:00,62.0,59.75,60.93,3.13,24000,29,26
PJM WH Real Time Peak,2025-02-12,2025-02-13 00:00:00,2025-02-13 00:00:00,46.35,45.1,45.63,-15.3,12000,15,11
PJM WH Real Time Peak,2025-02-13,2025-02-14 00:00:00,2025-02-14 00:00:00,53.0,48.75,50.33,4.7,37600,46,32
PJM WH Real Time Peak,2025-02-14,2025-02-17 00:00:00,2025-02-17 00:00:00,77.0,62.0,65.82,15.49,36000,45,28
PJM WH Real Time Peak,2025-02-17,2025-02-18 00:00:00,2025-02-18 00:00:00,75.0,68.0,70.16,4.34,30400,38,26
PJM WH Real Time Peak,2025-02-18,2025-02-19 00:00:00,2025-02-19 00:00:00,104.5,92.4,96.23,26.07,24800,31,24
PJM WH Real Time Peak,2025-02-19,2025-02-20 00:00:00,2025-02-20 00:00:00,117.0,103.0,109.91,12.47,"      40,800",51,28
PJM WH Real Time Peak,2025-02-20,2025-02-21 00:00:00,2025-02-21 00:00:00,74.25,71.0,72.18,-36.09,17600,22,18
PJM WH Real Time Peak,2025-02-21,2025-02-24 00:00:00,2025-02-24 00:00:00,47.5,46.0,46.91,-25.27,9600,12,13
PJM WH Real Time Peak,2025-02-24,2025-02-25 00:00:00,2025-02-25 00:00:00,40.0,37.5,38.18,-8.73,21600,27,23
PJM WH Real Time Peak,2025-02-25,2025-02-26 00:00:00,2025-02-26 00:00:00,35.75,35.2,35.45,-2.73,4800,6,11
PJM WH Real Time Peak,2025-02-26,2025-02-27 00:00:00,2025-02-27 00:00:00,36.95,36.0,36.39,0.94,7200,9,11
PJM WH Real Time Peak,2025-02-27,2025-02-28 00:00:00,2025-02-28 00:00:00,37.65,36.5,37.16,0.77,16000,20,19
PJM WH Real Time Peak,2025-02-28,2025-03-03 00:00:00,2025-03-03 00:00:00,54.6,53.5,54.14,16.98,7200,9,13
PJM WH Real Time Peak,2025-03-03,2025-03-04 00:00:00,2025-03-04 00:00:00,41.3,39.55,40.27,-13.87,20000,25,21
PJM WH Real Time Peak,2025-03-04,2025-03-05 00:00:00,2025-03-05 00:00:00,45.85,43.0,44.53,4.26,19200,24,20
PJM WH Real Time Peak,2025-03-05,2025-03-06 00:00:00,2025-03-06 00:00:00,52.0,48.5,49.76,5.23,"      22,400",28,16
PJM WH Real Time Peak,2025-03-06,2025-03-07 00:00:00,2025-03-07 00:00:00,55.8,53.0,54.36,4.6,16000,20,21
PJM WH Real Time Peak,2025-03-07,2025-03-10 00:00:00,2025-03-10 00:00:00,50.5,49.0,49.67,-4.69,7200,9,7
PJM WH Real Time Peak,2025-03-10,2025-03-11 00:00:00,2025-03-11 00:00:00,42.0,41.0,41.52,-8.15,9600,12,14
PJM WH Real Time Peak,2025-03-11,2025-03-12 00:00:00,2025-03-12 00:00:00,45.0,43.0,43.72,2.2,13600,16,18
PJM WH Real Time Peak,2025-03-12,2025-03-13 00:00:00,2025-03-13 00:00:00,50.4,45.25,48.36,4.64,14400,18,17
PJM WH Real Time Peak,2025-03-13,2025-03-14 00:00:00,2025-03-14 00:00:00,49.0,46.75,47.62,-0.74,34400,42,36
PJM WH Real Time Peak,2025-03-14,2025-03-17 00:00:00,2025-03-17 00:00:00,47.6,43.75,46.54,-1.08,16800,21,17
PJM WH Real Time Peak,2025-03-17,2025-03-18 00:00:00,2025-03-18 00:00:00,52.0,46.8,48.85,2.31,19200,21,18
PJM WH Real Time Peak,2025-03-18,2025-03-19 00:00:00,2025-03-19 00:00:00,48.25,45.0,46.76,-2.09,19200,24,22
PJM WH Real Time Peak,2025-03-19,03/20/2025,03/20/2025,53.0,47.0,50.65,3.89,"      11,200",14,20
PJM WH Real Time Peak,2025-03-20,2025-03-21 00:00:00,2025-03-21 00:00:00,51.0,47.0,49.34,-1.31,10400,13,15
PJM WH Real Time Peak,2025-03-21,2025-03-24 00:00:00,2025-03-24 00:00:00,49.0,49.0,49.0,-0.34,1600,2,3
PJM WH Real Time Peak,2025-03-24,2025-03-25 00:00:00,2025-03-25 00:00:00,58.0,55.95,56.63,7.63,10400,12,16
PJM WH Real Time Peak,2025-03-25,2025-03-26 00:00:00,2025-03-26 00:00:00,56.5,55.0,55.7,-0.93,9600,12,15
PJM WH Real Time Peak,2025-03-26,2025-03-27 00:00:00,2025-03-27 00:00:00,50.0,49.0,49.58,-6.12,17600,22,20
PJM WH Real Time Peak,2025-03-27,2025-03-28 00:00:00,2025-03-28 00:00:00,40.0,38.8,39.13,-10.45,12800,14,13
PJM WH Real Time Peak,2025-03-28,2025-03-31 00:00:00,2025-03-31 00:00:00,50.0,48.5,49.21,10.08,13600,15,15
PJM WH Real Time Peak,2025-03-31,2025-04-01 00:00:00,2025-04-01 00:00:00,45.5,43.8,44.6,-4.61,32000,39,25
PJM WH Real Time Peak,2025-04-01,2025-04-02 00:00:00,2025-04-02 00:00:00,45.5,42.5,43.88,-0.72,6400,8,14
PJM WH Real Time Peak,2025-04-02,2025-04-03 00:00:00,2025-04-03 00:00:00,53.0,46.0,51.15,7.27,"      13,600",17,20
PJM WH Real Time Peak,2025-04-03,2025-04-04 00:00:00,2025-04-04 00:00:00,49.0,45.0,46.23,-4.92,21600,27,21
PJM WH Real Time Peak,2025-04-04,2025-04-07 00:00:00,2025-04-07 00:00:00,57.5,55.5,56.93,10.7,8800,11,13
PJM WH Real Time Peak,2025-04-07,2025-04-08 00:00:00,2025-04-08 00:00:00,74.0,69.5,72.1,15.17,26400,33,28
PJM WH Real Time Peak,2025-04-08,2025-04-09 00:00:00,2025-04-09 00:00:00,71.0,68.5,70.16,-1.94,22400,28,26
PJM WH Real Time Peak,2025-04-09,2025-04-10 00:00:00,2025-04-10 00:00:00,51.95,51.0,51.39,-18.77,13600,17,20
PJM WH Real Time Peak,2025-04-10,2025-04-11 00:00:00,2025-04-11 00:00:00,56.45,53.0,55.21,3.82,24800,31,21
PJM WH Real Time Peak,2025-04-11,2025-04-14 00:00:00,2025-04-14 00:00:00,52.5,51.5,52.31,-2.9,14400,18,16
PJM WH Real Time Peak,2025-04-14,2025-04-15 00:00:00,2025-04-15 00:00:00,56.85,49.0,54.3,1.99,24800,31,25
PJM WH Real Time Peak,2025-04-15,2025-04-16 00:00:00,2025-04-16 00:00:00,51.75,48.15,50.69,-3.61,30400,35,28
PJM WH Real Time Peak,2025-04-17,2025-04-18 00:00:00,2025-04-18 00:00:00,33.05,32.5,32.76,-9.36,4800,6,8
PJM WH Real Time Peak,2025-04-21,2025-04-22 00:00:00,2025-04-22 00:00:00,53.75,51.0,52.14,19.38,24000,30,32
PJM WH Real Time Peak,2025-04-22,2025-04-23 00:00:00,2025-04-23 00:00:00,44.0,41.0,42.59,-9.55,12000,15,15
PJM WH Real Time Peak,2025-04-23,2025-04-24 00:00:00,2025-04-24 00:00:00,49.5,46.0,48.16,5.57,6400,8,12
PJM WH Real Time Peak,2025-04-24,2025-04-25 00:00:00,2025-04-25 00:00:00,53.4,47.75,49.25,1.09,12000,15,16
PJM WH Real Time Peak,2025-04-25,2025-04-28 00:00:00,2025-04-28 00:00:00,48.0,45.0,46.48,-2.77,20800,24,23
PJM WH Real Time Peak,2025-04-28,2025-04-29 00:00:00,2025-04-29 00:00:00,51.0,47.5,48.9,2.42,20800,26,26
PJM WH Real Time Peak,2025-04-29,2025-04-30 00:00:00,2025-04-30 00:00:00,49.5,48.5,49.08,0.18,28000,33,23
PJM WH Real Time Peak,2025-05-01,2025-05-02 00:00:00,2025-05-02 00:00:00,57.25,52.5,55.1,9.73,16800,21,21
PJM WH Real Time Peak,2025-05-02,2025-05-05 00:00:00,2025-05-05 00:00:00,48.0,45.0,46.82,-8.28,12800,16,16
PJM WH Real Time Peak,2025-05-05,2025-05-06 00:00:00,2025-05-06 00:00:00,47.25,44.5,45.58,-1.24,37600,44,30
PJM WH Real Time Peak,2025-05-06,2025-05-07 00:00:00,2025-05-07 00:00:00,44.5,43.25,43.89,-1.69,13600,17,18
PJM WH Real Time Peak,2025-05-07,2025-05-08 00:00:00,2025-05-08 00:00:00,41.25,40.0,40.41,-3.48,11200,14,15
PJM WH Real Time Peak,2025-05-08,2025-05-09 00:00:00,2025-05-09 00:00:00,34.5,31.5,32.78,-7.63,16000,20,20
PJM WH Real Time Peak,2025-05-09,2025-05-12 00:00:00,2025-05-12 00:00:00,44.25,43.0,43.42,10.64,7200,9,12
PJM WH Real Time Peak,2025-05-12,2025-05-13 00:00:00,2025-05-13 00:00:00,47.5,45.5,46.24,2.82,8800,11,13
PJM WH Real Time Peak,2025-05-13,2025-05-14 00:00:00,2025-05-14 00:00:00,48.0,46.0,47.01,0.77,15200,19,15
PJM WH Real Time Peak,2025-05-15,2025-05-16 00:00:00,2025-05-16 00:00:00,73.0,68.25,71.3,13.5,37600,46,31
PJM WH Real Time Peak,2025-05-16,2025-05-19 00:00:00,2025-05-19 00:00:00,39.75,38.5,38.94,-32.36,9600,12,10
PJM WH Real Time Peak,2025-05-19,2025-05-20 00:00:00,2025-05-20 00:00:00,35.75,33.25,34.53,-4.41,18400,21,20
PJM WH Real Time Peak,2025-05-20,2025-05-21 00:00:00,2025-05-21 00:00:00,40.0,38.5,39.22,4.69,27200,32,20
PJM WH Real Time Peak,2025-05-21,2025-05-22 00:00:00,2025-05-22 00:00:00,36.05,34.0,35.87,-3.35,21600,27,17
PJM WH Real Time Peak,2025-05-22,2025-05-23 00:00:00,2025-05-23 00:00:00,33.0,31.95,32.55,-3.32,16000,20,17
PJM WH Real Time Peak,2025-05-23,2025-05-27 00:00:00,2025-05-27 00:00:00,35.0,34.75,34.88,2.33,1600,2,3
PJM WH Real Time Peak,2025-05-26,2025-05-27 00:00:00,2025-05-27 00:00:00,31.5,29.5,30.36,-4.52,8000,10,5
PJM WH Real Time Peak,2025-05-27,2025-05-28 00:00:00,2025-05-28 00:00:00,39.5,38.95,39.23,8.87,1600,2,3
PJM WH Real Time Peak,2025-05-29,2025-05-30 00:00:00,2025-05-30 00:00:00,37.25,36.4,36.68,-3.96,6400,8,9
PJM WH Real Time Peak,2025-05-30,2025-06-02 00:00:00,2025-06-02 00:00:00,34.75,32.0,33.3,-3.38,22400,26,20
PJM WH Real Time Peak,2025-06-02,2025-06-03 00:00:00,2025-06-03 00:00:00,32.0,29.5,30.58,-2.72,35200,44,27
PJM WH Real Time Peak,2025-06-03,2025-06-04 00:00:00,2025-06-04 00:00:00,47.15,45.0,46.08,15.5,24800,31,26
PJM WH Real Time Peak,2025-06-04,2025-06-05 00:00:00,2025-06-05 00:00:00,52.25,48.0,49.81,3.73,38400,48,32
PJM WH Real Time Peak,2025-06-05,2025-06-06 00:00:00,2025-06-06 00:00:00,46.75,45.5,46.1,-3.71,13600,17,11
PJM WH Real Time Peak,2025-06-06,2025-06-09 00:00:00,2025-06-09 00:00:00,37.2,36.35,36.83,-9.27,12800,16,13
PJM WH Real Time Peak,2025-06-09,2025-06-10 00:00:00,2025-06-10 00:00:00,41.0,38.05,39.55,2.72,9600,12,14
PJM WH Real Time Peak,2025-06-10,2025-06-11 00:00:00,2025-06-11 00:00:00,47.8,45.25,46.43,6.88,49600,56,30
PJM WH Real Time Peak,2025-06-12,2025-06-13 00:00:00,2025-06-13 00:00:00,47.0,45.0,45.89,-12.87,24000,29,22
PJM WH Real Time Peak,2025-06-13,2025-06-16 00:00:00,2025-06-16 00:00:00,38.0,37.0,37.43,-8.46,25600,27,22
PJM WH Real Time Peak,2025-06-16,2025-06-17 00:00:00,2025-06-17 00:00:00,50.0,47.0,48.95,11.52,20000,24,19
PJM WH Real Time Peak,2025-06-17,2025-06-18 00:00:00,2025-06-18 00:00:00,56.0,53.75,54.94,5.99,12800,16,17
PJM WH Real Time Peak,2025-06-18,2025-06-19 00:00:00,2025-06-19 00:00:00,56.5,52.5,54.2,-0.74,26400,32,29
PJM WH Real Time Peak,2025-06-19,2025-06-20 00:00:00,2025-06-20 00:00:00,39.75,37.6,38.9,-15.3,41600,48,23
PJM WH Real Time Peak,2025-06-20,2025-06-23 00:00:00,2025-06-23 00:00:00,211.35,199.0,203.65,164.75,39200,41,28
PJM WH Real Time Peak,2025-06-23,2025-06-24 00:00:00,2025-06-24 00:00:00,231.0,199.0,216.31,12.66,43200,54,31
PJM WH Real Time Peak,2025-06-24,2025-06-25 00:00:00,2025-06-25 00:00:00,220.0,169.25,188.9,-27.41,53600,66,39
PJM WH Real Time Peak,2025-06-26,2025-06-27 00:00:00,2025-06-27 00:00:00,50.0,47.0,49.24,-27.42,32000,38,26
PJM WH Real Time Peak,2025-06-27,2025-06-30 00:00:00,2025-06-30 00:00:00,70.0,66.05,68.79,19.55,18400,23,23
PJM WH Real Time Peak,2025-06-30,2025-07-01 00:00:00,2025-07-01 00:00:00,54.0,52.0,53.57,-15.22,27200,34,25
PJM WH Real Time Peak,2025-07-01,2025-07-02 00:00:00,2025-07-02 00:00:00,51.25,47.6,49.23,-4.34,27200,31,23
PJM WH Real Time Peak,2025-07-02,2025-07-03 00:00:00,2025-07-03 00:00:00,57.9,54.75,56.56,7.33,34400,43,26
PJM WH Real Time Peak,2025-07-03,2025-07-07 00:00:00,2025-07-07 00:00:00,83.0,81.0,82.0,25.44,4000,5,8
PJM WH Real Time Peak,2025-07-07,2025-07-08 00:00:00,2025-07-08 00:00:00,85.0,74.0,78.98,-3.02,18400,23,22
PJM WH Real Time Peak,2025-07-08,2025-07-09 00:00:00,2025-07-09 00:00:00,76.25,71.0,74.46,-4.52,36000,43,28
PJM WH Real Time Peak,2025-07-10,2025-07-11 00:00:00,2025-07-11 00:00:00,67.0,64.0,65.65,7.82,32000,40,24
PJM WH Real Time Peak,2025-07-11,2025-07-14 00:00:00,2025-07-14 00:00:00,70.0,65.5,67.63,1.98,29600,37,23
PJM WH Real Time Peak,2025-07-14,2025-07-15 00:00:00,2025-07-15 00:00:00,82.5,76.0,79.14,11.51,48800,61,30
PJM WH Real Time Peak,2025-07-15,2025-07-16 00:00:00,2025-07-16 00:00:00,89.0,84.75,87.68,8.54,43200,53,30
PJM WH Real Time Peak,2025-07-16,2025-07-17 00:00:00,2025-07-17 00:00:00,118.95,108.2,113.6,25.92,48000,60,37
PJM WH Real Time Peak,2025-07-17,2025-07-18 00:00:00,2025-07-18 00:00:00,64.05,62.0,63.1,-50.5,20000,25,21
PJM WH Real Time Peak,2025-07-18,2025-07-21 00:00:00,2025-07-21 00:00:00,58.25,56.6,57.44,-5.66,28800,34,18
PJM WH Real Time Peak,2025-07-21,2025-07-22 00:00:00,2025-07-22 00:00:00,50.0,47.0,48.16,-9.28,28800,35,21
PJM WH Real Time Peak,2025-07-22,2025-07-23 00:00:00,2025-07-23 00:00:00,59.0,56.5,56.98,8.82,35200,44,24
PJM WH Real Time Peak,2025-07-24,2025-07-25 00:00:00,2025-07-25 00:00:00,136.5,130.15,132.83,41.02,17600,22,23
PJM WH Real Time Peak,2025-07-25,2025-07-28 00:00:00,2025-07-28 00:00:00,145.85,140.0,142.66,9.83,6400,8,8
PJM WH Real Time Peak,2025-07-28,2025-07-29 00:00:00,2025-07-29 00:00:00,235.0,195.0,208.09,65.43,22400,28,22
PJM WH Real Time Peak,2025-07-29,2025-07-30 00:00:00,2025-07-30 00:00:00,195.0,180.0,190.96,-17.13,64000,78,37
PJM WH Real Time Peak,2025-07-30,2025-07-31 00:00:00,2025-07-31 00:00:00,63.9,59.5,61.13,-129.83,47200,45,27
PJM WH Real Time Peak,2025-07-31,2025-08-01 00:00:00,2025-08-01 00:00:00,40.75,38.3,39.65,-21.48,33600,42,32
PJM WH Real Time Peak,2025-08-01,2025-08-04 00:00:00,2025-08-04 00:00:00,46.25,44.8,45.79,6.14,15200,19,16
PJM WH Real Time Peak,2025-08-04,2025-08-05 00:00:00,2025-08-05 00:00:00,45.0,43.25,44.04,-1.75,31200,32,21
PJM WH Real Time Peak,2025-08-05,2025-08-06 00:00:00,2025-08-06 00:00:00,45.5,44.35,44.92,0.88,20800,25,22
PJM WH Real Time Peak,2025-08-07,2025-08-08 00:00:00,2025-08-08 00:00:00,45.75,44.75,45.34,-0.69,9600,12,13
PJM WH Real Time Peak,2025-08-08,2025-08-11 00:00:00,2025-08-11 00:00:00,67.5,64.5,65.96,20.62,43200,53,31
PJM WH Real Time Peak,2025-08-11,2025-08-12 00:00:00,2025-08-12 00:00:00,75.5,69.0,71.99,6.03,53600,67,45
PJM WH Real Time Peak,2025-08-12,2025-08-13 00:00:00,2025-08-13 00:00:00,68.5,63.0,64.98,-7.01,45600,56,32
PJM WH Real Time Peak,2025-08-13,2025-08-14 00:00:00,2025-08-14 00:00:00,67.4,63.5,65.82,0.84,28000,34,29
PJM WH Real Time Peak,2025-08-14,2025-08-15 00:00:00,2025-08-15 00:00:00,67.95,63.0,66.06,0.24,22400,28,22
PJM WH Real Time Peak,2025-08-15,2025-08-18 00:00:00,2025-08-18 00:00:00,76.5,74.0,75.15,9.09,24800,30,24
PJM WH Real Time Peak,2025-08-18,2025-08-19 00:00:00,2025-08-19 00:00:00,46.0,41.5,42.89,-32.26,24000,28,20
PJM WH Real Time Peak,2025-08-19,2025-08-20 00:00:00,2025-08-20 00:00:00,46.0,43.5,44.74,1.85,23200,24,21
PJM WH Real Time Peak,2025-08-21,2025-08-22 00:00:00,2025-08-22 00:00:00,36.0,34.0,34.72,-3.81,21600,27,18
PJM WH Real Time Peak,2025-08-22,2025-08-25 00:00:00,2025-08-25 00:00:00,36.5,35.25,35.86,1.14,16000,19,19
PJM WH Real Time Peak,2025-08-25,2025-08-26 00:00:00,2025-08-26 00:00:00,28.0,27.0,27.42,-8.44,20800,26,18
PJM WH Real Time Peak,2025-08-26,2025-08-27 00:00:00,2025-08-27 00:00:00,27.5,26.5,26.94,-0.48,17600,22,17
PJM WH Real Time Peak,2025-08-27,2025-08-28 00:00:00,2025-08-28 00:00:00,29.0,26.5,27.32,0.38,23200,29,18
PJM WH Real Time Peak,2025-08-28,2025-08-29 00:00:00,2025-08-29 00:00:00,30.3,27.5,28.57,1.25,40000,50,26
PJM WH Real Time Peak,2025-08-29,2025-09-02 00:00:00,2025-09-02 00:00:00,33.75,33.0,33.25,4.68,2400,3,6
PJM WH Real Time Peak,2025-09-02,2025-09-03 00:00:00,2025-09-03 00:00:00,34.5,32.0,33.46,0.21,17600,22,18
PJM WH Real Time Peak,2025-09-04,2025-09-05 00:00:00,2025-09-05 00:00:00,41.7,40.0,40.56,7.5,26400,33,30
PJM WH Real Time Peak,2025-09-05,2025-09-08 00:00:00,2025-09-08 00:00:00,31.05,29.55,30.5,-10.06,13600,17,16
PJM WH Real Time Peak,2025-09-08,2025-09-09 00:00:00,2025-09-09 00:00:00,34.0,32.25,33.38,2.88,11200,14,13
PJM WH Real Time Peak,2025-09-09,2025-09-10 00:00:00,2025-09-10 00:00:00,38.0,36.0,36.72,3.34,32000,38,23
PJM WH Real Time Peak,2025-09-10,2025-09-11 00:00:00,2025-09-11 00:00:00,46.25,43.2,44.92,8.2,13600,17,16
PJM WH Real Time Peak,2025-09-11,2025-09-12 00:00:00,2025-09-12 00:00:00,43.65,42.0,42.7,-2.22,24000,28,23
PJM WH Real Time Peak,2025-09-12,2025-09-15 00:00:00,2025-09-15 00:00:00,60.0,57.65,58.36,15.66,15200,19,16
PJM WH Real Time Peak,2025-09-15,2025-09-16 00:00:00,2025-09-16 00:00:00,47.0,43.75,45.8,-12.56,41600,52,35
PJM WH Real Time Peak,2025-09-16,2025-09-17 00:00:00,2025-09-17 00:00:00,46.1,44.0,44.96,-0.84,24000,30,26
PJM WH Real Time Peak,2025-09-18,2025-09-19 00:00:00,2025-09-19 00:00:00,63.6,60.15,61.93,5.4,32000,38,32
PJM WH Real Time Peak,2025-09-19,2025-09-22 00:00:00,2025-09-22 00:00:00,53.75,51.0,52.08,-9.85,19200,24,22
PJM WH Real Time Peak,2025-09-22,2025-09-23 00:00:00,2025-09-23 00:00:00,78.2,71.45,74.56,22.48,27200,32,35
PJM WH Real Time Peak,2025-09-23,2025-09-24 00:00:00,2025-09-24 00:00:00,68.0,62.0,63.17,-11.39,37600,46,28
PJM WH Real Time Peak,2025-09-24,2025-09-25 00:00:00,2025-09-25 00:00:00,69.0,67.0,68.23,5.06,28800,35,25
PJM WH Real Time Peak,2025-09-25,2025-09-26 00:00:00,2025-09-26 00:00:00,73.9,68.0,70.5,2.27,37600,46,32
PJM WH Real Time Peak,2025-09-26,2025-09-29 00:00:00,2025-09-29 00:00:00,84.25,83.0,83.3,12.8,16000,20,18
PJM WH Real Time Peak,2025-09-29,2025-09-30 00:00:00,2025-09-30 00:00:00,73.0,66.55,68.05,-15.25,27200,33,31
PJM WH Real Time Peak,2025-09-30,2025-10-01 00:00:00,2025-10-01 00:00:00,51.05,47.0,48.84,-19.21,65600,78,36
PJM WH Real Time Peak,2025-10-02,2025-10-03 00:00:00,2025-10-03 00:00:00,56.75,53.5,55.05,10.75,26400,33,28
PJM WH Real Time Peak,2025-10-03,2025-10-06 00:00:00,2025-10-06 00:00:00,98.5,95.0,96.88,41.83,12800,16,18
PJM WH Real Time Peak,2025-10-06,2025-10-07 00:00:00,2025-10-07 00:00:00,82.0,77.75,78.79,-18.09,32800,41,31
PJM WH Real Time Peak,2025-10-07,2025-10-08 00:00:00,2025-10-08 00:00:00,55.0,54.0,54.57,-24.22,23200,29,21
PJM WH Real Time Peak,2025-10-08,2025-10-09 00:00:00,2025-10-09 00:00:00,53.65,49.25,51.9,-2.67,46400,57,23
PJM WH Real Time Peak,2025-10-09,2025-10-10 00:00:00,2025-10-10 00:00:00,46.5,44.25,45.48,-6.42,18400,23,19
PJM WH Real Time Peak,2025-10-10,2025-10-13 00:00:00,2025-10-13 00:00:00,59.3,56.05,57.65,12.17,18400,22,22
PJM WH Real Time Peak,2025-10-13,2025-10-14 00:00:00,2025-10-14 00:00:00,62.0,59.5,61.28,3.63,16000,20,15
PJM WH Real Time Peak,2025-10-14,2025-10-15 00:00:00,2025-10-15 00:00:00,53.5,51.5,52.56,-8.72,19200,24,16
PJM WH Real Time Peak,2025-10-16,2025-10-17 00:00:00,2025-10-17 00:00:00,44.1,42.75,43.56,-1.52,8800,11,11
PJM WH Real Time Peak,2025-10-17,2025-10-20 00:00:00,2025-10-20 00:00:00,50.0,49.0,49.63,6.07,4800,6,6
PJM WH Real Time Peak,2025-10-20,2025-10-21 00:00:00,2025-10-21 00:00:00,53.0,50.25,51.58,1.95,22400,28,20
PJM WH Real Time Peak,2025-10-21,2025-10-22 00:00:00,2025-10-22 00:00:00,53.0,52.3,52.83,1.25,12800,15,15
PJM WH Real Time Peak,2025-10-22,2025-10-23 00:00:00,2025-10-23 00:00:00,60.0,58.0,58.78,5.95,16000,20,13
PJM WH Real Time Peak,2025-10-23,2025-10-24 00:00:00,2025-10-24 00:00:00,67.0,64.75,66.0,7.22,28000,35,21
PJM WH Real Time Peak,2025-10-24,2025-10-27 00:00:00,2025-10-27 00:00:00,64.1,61.35,62.43,-3.57,8800,11,13
PJM WH Real Time Peak,2025-10-27,2025-10-28 00:00:00,2025-10-28 00:00:00,67.75,62.15,64.83,2.4,27200,33,23
PJM WH Real Time Peak,2025-10-28,2025-10-29 00:00:00,2025-10-29 00:00:00,61.0,59.95,60.75,-4.08,19200,24,22
PJM WH Real Time Peak,2025-10-30,2025-10-31 00:00:00,2025-10-31 00:00:00,57.2,54.5,56.07,-8.09,38400,46,28
PJM WH Real Time Peak,2025-10-31,2025-11-03 00:00:00,2025-11-03 00:00:00,62.5,58.5,59.86,3.79,25600,31,21
PJM WH Real Time Peak,2025-11-03,2025-11-04 00:00:00,2025-11-04 00:00:00,55.25,53.5,54.53,-5.33,15200,19,13
PJM WH Real Time Peak,2025-11-04,2025-11-05 00:00:00,2025-11-05 00:00:00,47.5,45.0,46.37,-8.16,25600,31,23
PJM WH Real Time Peak,2025-11-05,2025-11-06 00:00:00,2025-11-06 00:00:00,53.5,52.45,52.88,6.51,12000,15,15
PJM WH Real Time Peak,2025-11-06,2025-11-07 00:00:00,2025-11-07 00:00:00,52.15,49.75,50.77,-2.11,18400,19,24
